source	target	weight
c08bed164fa0650f03e9bf885a7984ef	1c46f9d185437398af9a0720a86d6d60	1
1c46f9d185437398af9a0720a86d6d60	9cb11dc5c489153019d48844b66289fd	1
1c46f9d185437398af9a0720a86d6d60	5d113dfef00111a99773382351e9e4cf	1
5d113dfef00111a99773382351e9e4cf	d47ec7e2fba47a783d15677ceeb11ff7	1
d47ec7e2fba47a783d15677ceeb11ff7	c1ef2d09db986afa00bde2736087c070	1
c1ef2d09db986afa00bde2736087c070	7b7022610f612556d2c453d9300d2b3d	1
7b7022610f612556d2c453d9300d2b3d	bf0b369c0f2534422faf5483936ba225	1
bf0b369c0f2534422faf5483936ba225	071ba49aebebc7296b4c1be06bdd0958	1
071ba49aebebc7296b4c1be06bdd0958	5a8a7b6d98bf7808de81faee1ebd4b67	1
5a8a7b6d98bf7808de81faee1ebd4b67	48dc8da3fdbc9fc12ec7659496feaaab	1
48dc8da3fdbc9fc12ec7659496feaaab	7bed45093d445ba46453880eb1b98f81	1
7bed45093d445ba46453880eb1b98f81	404ee88a206961201d9fb8c21e78c80b	1
404ee88a206961201d9fb8c21e78c80b	1200dd13ecf7aba10bbc1010699d47eb	1
1200dd13ecf7aba10bbc1010699d47eb	cc66d895d2741c1d13cb063c583110d8	1
cc66d895d2741c1d13cb063c583110d8	b400118af1c9bb6b58b6b4b0d6ffe77d	1
b400118af1c9bb6b58b6b4b0d6ffe77d	617a1927fc4f7f90bed9d268c3682644	1
617a1927fc4f7f90bed9d268c3682644	ed67cb2da35ced6af886985db4f72e93	1
ed67cb2da35ced6af886985db4f72e93	a41c26372da8508141611e44829a51b9	1
a41c26372da8508141611e44829a51b9	6e17ff7a42eece20c4d0d4ebb0f21676	1
6e17ff7a42eece20c4d0d4ebb0f21676	4f1cbd155334441e78e9d10c45dd396e	1
4f1cbd155334441e78e9d10c45dd396e	3b03e3fb955af79e83200fcd5de40995	1
3b03e3fb955af79e83200fcd5de40995	2a16e149e1f1c5a0946e7fd619af66dd	1
2a16e149e1f1c5a0946e7fd619af66dd	ef1faf73d7640aa14cf50bdb61cb4050	1
ef1faf73d7640aa14cf50bdb61cb4050	7c97e5007386d5561640bfd61a8ce0bf	1
7c97e5007386d5561640bfd61a8ce0bf	1b150a1f52efea1be1e6cb3e9f7158ef	1
1b150a1f52efea1be1e6cb3e9f7158ef	5c9f0594637013ef7ab9fb402f58ea31	1
5c9f0594637013ef7ab9fb402f58ea31	4e626f6bde328d7f13d224e47e905ddf	1
4e626f6bde328d7f13d224e47e905ddf	6d479bcae5897df3c69b6b9d60f5eab0	1
6d479bcae5897df3c69b6b9d60f5eab0	7f59c53c3f9270dcca4038edc94bd12a	1
7f59c53c3f9270dcca4038edc94bd12a	0f4a5cbc1fc19969a137b839bab1f8fb	1
0f4a5cbc1fc19969a137b839bab1f8fb	1b699296ba206b67cbb6f4dc6a93cbe5	1
1b699296ba206b67cbb6f4dc6a93cbe5	2f534b7ee6e4eff946a71ecc09a8fc7c	1
2f534b7ee6e4eff946a71ecc09a8fc7c	06f90bd87a765ea48c97793ad85c962b	1
06f90bd87a765ea48c97793ad85c962b	01265cf9799b60e5570c8be5599fda4a	1
01265cf9799b60e5570c8be5599fda4a	05c5852e474875a87a3e3e07fa9bf726	1
05c5852e474875a87a3e3e07fa9bf726	221b34257aee1a837b040bacbfdbf38d	1
221b34257aee1a837b040bacbfdbf38d	b7558b60f45c0b7de94b2e9f9279f8a8	1
b7558b60f45c0b7de94b2e9f9279f8a8	eb12f6455220115fe66bb62288ef92e1	1
eb12f6455220115fe66bb62288ef92e1	aa9b01d5364ced41974473630faebb3b	1
aa9b01d5364ced41974473630faebb3b	f7a727cbed748427d7b4f37bd991a071	1
f7a727cbed748427d7b4f37bd991a071	3cdaf14bed3ba7a73ff461c266573a1a	1
3cdaf14bed3ba7a73ff461c266573a1a	9ca9b53804bfc66bb6ccf1fb5da9da6b	1
9ca9b53804bfc66bb6ccf1fb5da9da6b	507b37c00eaf5ead9f78c1b33981d639	1
507b37c00eaf5ead9f78c1b33981d639	1bcca017c1f57fababb0c95abb5b31a7	1
1bcca017c1f57fababb0c95abb5b31a7	2276a25c2d4d6b2b4829e627b27a0e38	1
2276a25c2d4d6b2b4829e627b27a0e38	72fdb41f6fb8b75bd2d711266dbb97b8	1
72fdb41f6fb8b75bd2d711266dbb97b8	17d3f933c73ed0abb0ddca2f67ba2e85	1
17d3f933c73ed0abb0ddca2f67ba2e85	192ca4738309429bdf54d4bed21526dd	1
192ca4738309429bdf54d4bed21526dd	339251b28e95b271ae80d3fa6c8e34c2	1
339251b28e95b271ae80d3fa6c8e34c2	e15cc4ac4afaf63571e579e0f84485fd	1
170d9e9f3be8fe2de235f8b09d7b7e11	ff06500cf46fa87ae4bbd93e9672af8d	1
ff06500cf46fa87ae4bbd93e9672af8d	bcd30be9072430550bccd2123f156d52	1
bcd30be9072430550bccd2123f156d52	6a764d448646ac6a133f081dd95edfff	1
6a764d448646ac6a133f081dd95edfff	4bf4eb02bd90f56cdab6c2c64cb3f284	1
c8dca391829d38f42bc3304f756d1369	f491a26961a27e52922821fbba86ba1a	1
f491a26961a27e52922821fbba86ba1a	1ecfa8bc169d611ff3d559a2452ca0a5	1
1ecfa8bc169d611ff3d559a2452ca0a5	2f05dc8fed6d24f87dd71a71cb6e16c1	1
2f05dc8fed6d24f87dd71a71cb6e16c1	a18e423bd53e2e94bcbbc5b517c08c79	1
b083d44bfbb0f29b28df6b6a727c9497	301aa003eab90e1dfb228cfb9755897e	1
301aa003eab90e1dfb228cfb9755897e	1db06ec89545565c857569f95a31d8af	1
9368bef96628f8d8f61da1e0b540400d	fc89e75d7bf699a8377216abe9e075c5	1
fc89e75d7bf699a8377216abe9e075c5	9dd2d35e678214cb3ceee7c9537a13d3	1
9dd2d35e678214cb3ceee7c9537a13d3	d8a166da1664865d5fc30340584324b4	1
d8a166da1664865d5fc30340584324b4	542b3e2363f180240b84741fb6acc86d	1
d8a166da1664865d5fc30340584324b4	e29be032b373de9731b07cf23dc41516	1
9f6592246d344f62de977c0b1b42b6b0	9ea682b74a549e912e5dd3715bf33adb	1
9ea682b74a549e912e5dd3715bf33adb	ef40f70e7663b1e6492066712671c6b4	1
c04f1e11a0532e38dd954dfda66c8771	597a8a9ebfd9723df8c4087eb4ba05ce	1
597a8a9ebfd9723df8c4087eb4ba05ce	baddd498550a7a410e8d5144a8ebc4e7	1
baddd498550a7a410e8d5144a8ebc4e7	875f0ad10f3b1e0b7a4e5eb3ae634e36	1
875f0ad10f3b1e0b7a4e5eb3ae634e36	353b37825065ffd6d30e3f40f6c97417	1
4383c0dc855e806b73d38cb45c6f5de8	2c103c84cbaae3bea1058f7ecf46daf4	1
2c103c84cbaae3bea1058f7ecf46daf4	c357db395d5f64043b2e697796667b89	1
c4dfa9332f2fdaeb5c2dbcf24a040b0b	5e5578ba7333aec7cf71851e799f1223	1
5e5578ba7333aec7cf71851e799f1223	bcd9b970092381e012f1351b8e2c34d7	1
a1a374bac41c9de82897ae2d7bd66780	5eb69ffa4a2ae44a71bede4c677c46a0	1
5eb69ffa4a2ae44a71bede4c677c46a0	cc2932113ff8a6ad72027737ac97bad3	1
cc2932113ff8a6ad72027737ac97bad3	dd259bebf00f15f0ebc0015333222280	1
dd259bebf00f15f0ebc0015333222280	99975f68113e560b68aa78bd203f04d3	1
dfb260150d579ef1bef97abe3a525b73	f3e7699e1ce9819a1204fc3caa477136	1
f3e7699e1ce9819a1204fc3caa477136	f85da37b15364721408f4781eb77318a	1
1d0afc28e067629b0e60f9d79cff0729	41766ba833c161d53edde9a77951b087	1
41766ba833c161d53edde9a77951b087	2db42d76d1f16f528c6e6a4050bf7ac4	1
ab10a620b87ca93a8ec180619d94bcf5	c1a9b1f51fcfa7cd2d324bb17e7bac1e	1
c1a9b1f51fcfa7cd2d324bb17e7bac1e	c45b7ed92d9d60560c31e955ccc2adf5	1
c45b7ed92d9d60560c31e955ccc2adf5	ede6d7966e48bbc1a023e0ef019dc066	1
ede6d7966e48bbc1a023e0ef019dc066	4806e422f51b214a164a25ea052685ea	1
00e1085e59baeddef0da45f5999a9905	81d48144d60ecf6465417520aeb9d2b5	1
81d48144d60ecf6465417520aeb9d2b5	696db9f027a52457b9319c02058de3e3	1
696db9f027a52457b9319c02058de3e3	06b94783fb8402bdba9b01a32c884ed4	1
06b94783fb8402bdba9b01a32c884ed4	15fdfc9dc2dd9de8fdcdfce0947d1bad	1
06b94783fb8402bdba9b01a32c884ed4	0a9d97a4f31ff37f768093bbf6ff7984	1
29751158bf76cc7fe52afe02074f7c69	78a3e5b7b920b1d325fa9abb76411ce1	1
78a3e5b7b920b1d325fa9abb76411ce1	105652722ae8495476b10c27d8a249d5	1
1974c37c814840d4cb23b9078ce0d2fb	7d6dec8ff707e60a1a5ad229b6552f8a	1
7d6dec8ff707e60a1a5ad229b6552f8a	df1bb458fdcf7a6abb3d10ef3144211b	1
42c18eb0b9772f4f549836c04e7af3c8	51825b0e1c3fed6e26eaeb8250aa9625	1
51825b0e1c3fed6e26eaeb8250aa9625	9d0e194e64e2d48b1b95fb7f55ddbfdd	1
f56cf2eb81338bd58df1500dadb92bb0	b0369807f7427370204fba023bdcfb4c	1
b0369807f7427370204fba023bdcfb4c	220cadeaccd83f018fa4c97a06e04676	1
220cadeaccd83f018fa4c97a06e04676	a660064a7eec9eeb3bad97c7057a7760	1
a660064a7eec9eeb3bad97c7057a7760	ed4a07168db43eb53990aabfc5db2ac7	1
35fc4d81340f074142ad7220230ff3fe	28dc8b2d10cb757ecde40a527cf369b6	1
28dc8b2d10cb757ecde40a527cf369b6	cd9f1d91549968b15035dc385abe2ffb	1
e2795a131729852436d8df63aa8963cb	26736cfee3c8dac01a30ed97b1df6522	1
643599cc3c30da2112db77353c678cc0	c56d40fb189eae5cfbefe2d993e2c49c	1
c56d40fb189eae5cfbefe2d993e2c49c	d3d86d02faed9ab2b4858b832b31e6c1	1
a0d4c5cb7f5204ee69785c59ec53a71f	199310bcc624066aa72b37020092a80b	1
199310bcc624066aa72b37020092a80b	f120d38d2866dfb21bc899061a0ce815	1
6bbd217658afc04d4d2cc3f9a9e531f6	bfad4af1a15564c7011455614df4f1ff	1
bfad4af1a15564c7011455614df4f1ff	b5e370f8cecb316228961ebaa7779433	1
635e3c058c3454378151be00d4ae2d44	37f2acb5a98cef7287e0cac067a060fc	1
37f2acb5a98cef7287e0cac067a060fc	93496188c09a1c6c6cac0e0db144c66d	1
05d82f6d695982c74c1e6e8bf98e06bc	580076ff4e76f5db6eeccfdb239034e1	1
580076ff4e76f5db6eeccfdb239034e1	4923da892e3add2c32ef90e77b9d5162	1
c31a51363eff229b11a61e19cb20e2b0	cf940a6e20daab7b0a43a3debce19e66	1
cf940a6e20daab7b0a43a3debce19e66	870e55f249257981c7387ae09ebf7ee0	1
000340043a2ed29f66a9cc067914a715	18d048323f9648625966b4299cfc8d74	1
18d048323f9648625966b4299cfc8d74	32fc693fb90414ed69841c22231f0a4a	1
15994753ebb500051bdac4dc4c3478a7	ad3d39ffc8c66c8f14a7011431a49fd2	1
ad3d39ffc8c66c8f14a7011431a49fd2	059e05ac12b67dfdf61196e827f36a10	1
e4852b2b625f3963fe9aaad39bf1b6e2	a1c27365e79659b17ab95f06971f3883	1
a1c27365e79659b17ab95f06971f3883	dc80cf5c8ecdb2d544f2109786d13444	1
9fc0316779eeacae0689cb5880d648c0	8319fac0fa077db055b8d35bf765ed50	1
8319fac0fa077db055b8d35bf765ed50	3d85325bc88fefde542b6818c8a572b6	1
9ecea7c35ca238164d7c4c9549e53f61	06cda5e85f296f63d89de5ba4040b718	1
06cda5e85f296f63d89de5ba4040b718	b3e129a34f42bfa76ad8b2ff7af37fac	1
242eaf34919e00e085e646797336e25f	8a7d6f86663f8c69cc058258ef307243	1
8a7d6f86663f8c69cc058258ef307243	1aff5de16681bff1a7b0ba30fea993c3	1
1aff5de16681bff1a7b0ba30fea993c3	47b5713c0a38d7ac8b4d992a9f624c5c	1
47b5713c0a38d7ac8b4d992a9f624c5c	ca9f45801bf8c85e199ef0946fc7bbcb	1
47b5713c0a38d7ac8b4d992a9f624c5c	cde6f2d685211825c53462821a383a8f	1
2e441e2ce31fa68ae2aa434e9b70bd84	529781be4e18c10340f6741f4dbaf18f	1
529781be4e18c10340f6741f4dbaf18f	09a03228d7fe56c807eeeb07f22af553	1
cf0b6e89240dfa40142850742e30a0d9	bb674137f14b605510f7f9f21db22e58	1
bb674137f14b605510f7f9f21db22e58	357511dfe86c6a98148f993b4c8e6d3a	1
403c1e27f99e7805277b2ff71c4c4d36	2824396e8bd1ea53b1cf3686aead670d	1
2824396e8bd1ea53b1cf3686aead670d	ed0399a522c2ccff8b90e824d5003f08	1
8054b04d5335ced32e441c259bb84e01	107dbe8f38720916c5272e0a76d99977	1
107dbe8f38720916c5272e0a76d99977	222e9acedc374be4fd58e77ef691f155	1
0a8750fad4ca7ff2137dd299c068b183	97377792cfa1d0122347d5d0377619d7	1
97377792cfa1d0122347d5d0377619d7	2f21678336181e3eb001ba4f794fe95c	1
97377792cfa1d0122347d5d0377619d7	5da352b17c84099c032138e75b15532f	1
7b174e078137589610ab7dd9c8550f56	e587ae23425a48f9fae3d9527b4ed01a	1
e587ae23425a48f9fae3d9527b4ed01a	1cd28b9e5bd3fcc47a897a744ecad3d3	1
c419abb76d6bcb4bb21163c7d58782da	b1825f47c5cd351da34b7d063e83e74e	1
b1825f47c5cd351da34b7d063e83e74e	7156a7239323dddf1ada157ae53ac474	1
7f788c8e96db50d9da6362e34f02b0a4	08c5d9c10e40cc0dc9b87b256602df90	1
08c5d9c10e40cc0dc9b87b256602df90	4daeea2592b65353bcf4744830fa57fd	1
294ff831d157b15b1849cf609ce1d953	38949db631f58cab8ecf4640a70ec8a1	1
38949db631f58cab8ecf4640a70ec8a1	ee940192bc5fd4563ec2dc2f7b111666	1
ee940192bc5fd4563ec2dc2f7b111666	ff8f05e0d8c9abccb239f8e4dc3b13ff	1
ff8f05e0d8c9abccb239f8e4dc3b13ff	60bd1ecc234d22217bc8a7be0a1baac9	1
ef992bece5c85ce357319b05a6f64297	4cdbc2985ec02a2f9dc54089433cc87d	1
4cdbc2985ec02a2f9dc54089433cc87d	60e7bce3db295b7b11d0f42e439b7ac9	1
2c3c4a23e2cba31ff635543aa1723e4e	953c0e3aca56a0e2f491026d921b485c	1
953c0e3aca56a0e2f491026d921b485c	f4789f0e22915f4607b2d94f60b271e2	1
1b04e6c22a39ba0379d0b08268ee01fc	7d7a23608e6208c5114da0fd27b4e2ff	1
7d7a23608e6208c5114da0fd27b4e2ff	cc587d1f18157af995386c34a4313329	1
627737b84f0a413693b2ee30527c457d	1ced7690c3c9389f9d494a08bf3e81ca	1
1ced7690c3c9389f9d494a08bf3e81ca	75288d1b84360df75361597fa01d42e7	1
98c1571b29309bd2504aa0fd623e8868	a8d2366fdda4b23dd16bc04b6dfb5b59	1
a8d2366fdda4b23dd16bc04b6dfb5b59	bcec726fc02893cbb488a5c8d6cbeccc	1
cca94021f544e6fe25babc77d6e46e51	27544058d2593a36b4521b1a91c8f081	1
27544058d2593a36b4521b1a91c8f081	243d53db5c6b2e6aa0170a58f602f8f1	1
27544058d2593a36b4521b1a91c8f081	b747aa0ae856d2c716420c44faceb211	1
aa988de4d7ca92b0d591fe777832e3f7	07fb32f55e4b86f86fccfd9d8f4803fb	1
07fb32f55e4b86f86fccfd9d8f4803fb	a28fe99521ef1ab8fe13a44bbe488e31	1
07fb32f55e4b86f86fccfd9d8f4803fb	f1936ea3e4831d156696c38d71d57fe2	1
07fb32f55e4b86f86fccfd9d8f4803fb	3717b7606151c6ad362185c391794936	1
ff9d2bd76969b6fb1df749a6bb96f4e3	bfd9081be94deba7f8f82f19b1acc871	1
bfd9081be94deba7f8f82f19b1acc871	b1eee55213e99fdd362a03d2c8119852	1
badf796049586d825780c7fc887f99bc	76d37591b70de1cc17ce8793151e10ec	1
76d37591b70de1cc17ce8793151e10ec	9f1c74ad29a5b172e187ddfb9c96146d	1
76d37591b70de1cc17ce8793151e10ec	354210330ef6fec9a45b81bff8094090	1
76d37591b70de1cc17ce8793151e10ec	2a28f4fa0846117fe1d64b364f6d5b03	1
c30012087673a6918626ad7ef6503b52	e7154fca187ff2121d9c45d1b4a9f0dd	1
e7154fca187ff2121d9c45d1b4a9f0dd	8269365257ebc476dccdd3d848c10d8f	1
8269365257ebc476dccdd3d848c10d8f	d24ec2a052337a92ee4f12d69554841b	1
d24ec2a052337a92ee4f12d69554841b	490a49355a364c7665e561164d5a7714	1
b69d2a800d0553a36b138484424f371a	0c5a466792fac63ebea0a02fb87c5130	1
0c5a466792fac63ebea0a02fb87c5130	2f769f039e00a459e4fb9773f072327e	1
0c5a466792fac63ebea0a02fb87c5130	dfa3a648e2f852de5d3135734a6afc66	1
178a9112f3cc7be24f710fc6baa5894d	8071cc76f0f7e6820a49533207396796	1
8071cc76f0f7e6820a49533207396796	168326f01e1d21ebfabcf8ed584e3c2c	1
8071cc76f0f7e6820a49533207396796	954d885f84e1c211933c1f6f72d29314	1
8071cc76f0f7e6820a49533207396796	ea34f4981983dc0e189869dca56645fb	1
3d3dcf68c52a1a9bd2472f24281db0f8	89260bb76a31d77a4bb5d590a1b8f992	1
89260bb76a31d77a4bb5d590a1b8f992	ab08fa5a4e992bbc89e37043ae25c293	1
89260bb76a31d77a4bb5d590a1b8f992	4fc90210995629458abd63cde9724708	1
c8078d2ef38944a25faf6d07b09ab7aa	b13b924b69c890d9273285cf9563756c	1
b13b924b69c890d9273285cf9563756c	8fe839940f580279fc9cb6eb4bb72ac8	1
24fe624351da5bd2dd41697fe5f6b313	09b19c3890bee30e680694b0166b2ff9	1
09b19c3890bee30e680694b0166b2ff9	74102bc15a795923796ad12b88c2914c	1
3c47c303ad5049d3a7ecc5ab545f61bd	3bf99194420ca5ed62b52364facb1648	1
3bf99194420ca5ed62b52364facb1648	2335866856a30d7befb8318d8e016833	1
3bf99194420ca5ed62b52364facb1648	d82b1584de13d63097fb6a1b4398250c	1
3bf99194420ca5ed62b52364facb1648	89da27e8bcecf5de69a8762f58615036	1
3bf99194420ca5ed62b52364facb1648	84c70b5063ff4538163eba2b3f1ba47a	1
30cc76e554533104590b727b5e542de6	55b221beb38f5586271f0c001e1f8c12	1
44be617bc85a2c8bfb8b4e813f4734dd	2d92d718b268aa6155e57c442860f870	1
2d92d718b268aa6155e57c442860f870	b067f336ef76e02c6c3412284db7b6e6	1
2d92d718b268aa6155e57c442860f870	f254bfbe04b8c7cef8dad395cc4ae813	1
2d92d718b268aa6155e57c442860f870	5e648d7796ab5fe753e28ea9bb3bd5a9	1
2d92d718b268aa6155e57c442860f870	4b914a1b5cbf3b9465d88974a4dd0610	1
2d92d718b268aa6155e57c442860f870	96fe0fb2780be4160ef18e01f03d6c0a	1
2d92d718b268aa6155e57c442860f870	381c755df56f7017cb00cb230ceba0aa	1
2d92d718b268aa6155e57c442860f870	56c1fcece9a73a226fc260ebf7b86546	1
2d92d718b268aa6155e57c442860f870	630eb4dd15dd0b4bbc2b76d78774489b	1
2d92d718b268aa6155e57c442860f870	234869415b27025c7275f41c3fc015bf	1
2d92d718b268aa6155e57c442860f870	9e48a73c82d4a68a21ca47aa0870eb0f	1
2d92d718b268aa6155e57c442860f870	96dd269f3d8b863514b5c202cf566ae6	1
2d92d718b268aa6155e57c442860f870	c1c65a0928b0283e8547c89bc4cc3bab	1
2d92d718b268aa6155e57c442860f870	d900544177664c0ffa8a0a5be582e456	1
6326b8610fe39c62b79fb39aa81d9225	34c187c0120c93edf3f343e5e2e5afbd	1
34c187c0120c93edf3f343e5e2e5afbd	cf883ca3a68df8de67c4c9032e1c7dfa	1
8aca89e739c0dae01310b368ef543712	3053449f32a6756a4e40195badd8a65f	1
3053449f32a6756a4e40195badd8a65f	8e3c63f0adc4d377ce90abf4d0ff0a6f	1
4c16cda170f52f11a3663ef16bc0950e	a4e9da280e660d5eb090d72a74e92bff	1
a4e9da280e660d5eb090d72a74e92bff	dd08347edcc12f80b4dda854350e730e	1
a4e9da280e660d5eb090d72a74e92bff	635e4b94fb533b0326e522363a11d426	1
a4e9da280e660d5eb090d72a74e92bff	d32ba7025c5c222e28a4fca626441623	1
a4e9da280e660d5eb090d72a74e92bff	f082701e70b003953ea9ba668d3a69ed	1
a4e9da280e660d5eb090d72a74e92bff	cc1198f52076a49044f3c4bde95728da	1
a4e9da280e660d5eb090d72a74e92bff	a935a3a112880b08b4797997f484a4df	1
c7e3b1217d31cadbe37718bc313078f7	9c1d66941d39aad671d9529eb7616bf2	1
9c1d66941d39aad671d9529eb7616bf2	23c067b9d4944c1f54544a08dd022e8e	1
9c1d66941d39aad671d9529eb7616bf2	bec55184ab305511609fbd11f979b3da	1
9c1d66941d39aad671d9529eb7616bf2	bee35192d014ceb26187514af6e3b182	1
1828a611bafcfb79d6e450c21793097f	33f5f89482f915c142e02c772e760972	1
33f5f89482f915c142e02c772e760972	560b7656a9f5f3676149e79e108ebec7	1
33f5f89482f915c142e02c772e760972	d46fee7fc8b74a749d3a9c34c53beb49	1
33f5f89482f915c142e02c772e760972	07420ee73965c50a22ce63704c9773f1	1
33f5f89482f915c142e02c772e760972	d181a368030f2ade0272968dc4f68657	1
33f5f89482f915c142e02c772e760972	71667dde3de2e27cbaba01ac1e668152	1
33f5f89482f915c142e02c772e760972	4079fe3f959bcc8d7575063a564bec8b	1
845aeb2b29df9624b5acfb6664ba3fb6	304becf00511e5a4545fd807e8b3623a	1
304becf00511e5a4545fd807e8b3623a	1fec3b06d45455a145061557509ecb13	1
304becf00511e5a4545fd807e8b3623a	b1f330a94e0d02f282c257394e8fa86b	1
304becf00511e5a4545fd807e8b3623a	dc071d486b7c6a9fc217ca460aa4c3e8	1
304becf00511e5a4545fd807e8b3623a	7c529fbfb6e5f0686e7f10a70c45bdcd	1
5c6880e4dc35229d7330e5297ad6d9f7	6a8ca57fcc7f724ae2406bbd8e530d6d	1
6a8ca57fcc7f724ae2406bbd8e530d6d	3f8cb513099be889127323a8afffd23f	1
6a8ca57fcc7f724ae2406bbd8e530d6d	82174998a28ee77979e37c1666ae3970	1
63c01b200b18a181cbd8afa61b32afdf	89774997d46a78c47f9af5abf1fc4a7e	1
89774997d46a78c47f9af5abf1fc4a7e	71cf3ec1c06fc51081be3c85e5f4c6ea	1
89774997d46a78c47f9af5abf1fc4a7e	2ca79afd128de810e8c51daaf2386e48	1
89774997d46a78c47f9af5abf1fc4a7e	a33c814b24676e7dd400eb44bce1d40d	1
89774997d46a78c47f9af5abf1fc4a7e	4d8a581a2a6d4066db34e966c2c8729d	1
89774997d46a78c47f9af5abf1fc4a7e	3d7fbf837928ef8595cf2ad16caaf70e	1
89774997d46a78c47f9af5abf1fc4a7e	1bd6915eda9ef0beb24ee42993aae91a	1
89774997d46a78c47f9af5abf1fc4a7e	7335a6bbbc0080f29843c8e6a81d4eca	1
89774997d46a78c47f9af5abf1fc4a7e	e89f922dcb5090b59246286bed966998	1
89774997d46a78c47f9af5abf1fc4a7e	d4266c656e542f0bc9dd3c46a9068601	1
a90362516ab6556757ddade3247b0625	6d13463650065fb0f5b8a7fc1365a6ba	1
6d13463650065fb0f5b8a7fc1365a6ba	01515a729f3dc3df8aef899e03d18f47	1
6d13463650065fb0f5b8a7fc1365a6ba	1c9f640a27e10eefa8541b59cda0b575	1
6d13463650065fb0f5b8a7fc1365a6ba	2f3df3c8f9cb97b895f425f890efa5cf	1
6d13463650065fb0f5b8a7fc1365a6ba	2afdb02b608ff04afe8af52bf8ab12e8	1
6d13463650065fb0f5b8a7fc1365a6ba	a0edf66802c1f05f1d8b4b48d1d0af72	1
6d13463650065fb0f5b8a7fc1365a6ba	b4a8819ca178b6778ab28b2d4abdbb5b	1
0168e48929bd503d7361da93f4f583ee	8c4a80d9326dc21f2dccee83b0a5cd36	1
8c4a80d9326dc21f2dccee83b0a5cd36	b45cef5635a56721857202b6bcf71e8a	1
8c4a80d9326dc21f2dccee83b0a5cd36	353389ca35cbf9fc3abd3ec4a05dcd30	1
8c4a80d9326dc21f2dccee83b0a5cd36	d42fd338533c06d965fcd6075a4c1e67	1
8c4a80d9326dc21f2dccee83b0a5cd36	9f37b372f56b6da5715898d40315a155	1
8c4a80d9326dc21f2dccee83b0a5cd36	cf16e91efe30548758b6b7f07db23d7e	1
